"","UR1","UTI1","UR3","UTI3","UR6","UTI6","UR7","UTI7","UR14","UTI14","UR17","UTI17","UR43","UTI43","UR54","UTI54","UR56","UTI56","UR57","UTI57","UR66","UTI66","UR68","UTI68","UR86","UTI86"
"14841_infC",25497.3842618552,55493.2354840772,16168.8278104918,62757.1199650621,21016.8905307401,50559.3417663213,14311.5262683212,75472.1255391851,16592.3772929525,64976.6698313213,19809.0926062565,68548.8370523307,23042.2672051532,58946.2361573464,20947.9022875249,44374.5414864453,25260.5905772382,67634.6850123701,19957.2182280306,52874.5851885306,25195.9355489224,46106.8686859092,15474.0873060824,67409.9463712344,25941.1558943039,68037.9021308955
"14846_pfkB",1300.65721024394,251.648549878355,842.563841841213,483.113071405388,1130.35830430801,1117.76018857934,847.055960666098,338.854441196341,907.726518241658,175.116718273841,1096.34548209237,73.1118784045185,1078.58035707632,254.644379944001,1108.67270768658,169.25338605935,1180.2662763101,203.82530505451,1634.93931494107,167.12630640389,1104.34275557916,224.546438405402,1201.26801041141,170.658092079074,876.278965209964,181.696856697618
"14848_Fructosamine_kinase",556.979172855459,24.5972266798392,346.530911951123,24.7046456968664,206.178127270192,69.0979025667226,345.044888699943,30.8049491996674,335.274063179565,28.0903950814693,268.271693089733,12.9020961890327,289.798043972021,89.2567929700623,396.986107387318,27.2361770670218,338.914035987254,32.7936753181761,444.129018733991,20.8907883004862,541.953550665419,0,142.396829265965,26.9460145388012,275.600367958557,23.7936359961166
"14849_hypothetical_protein",486.317636000662,255.43273859833,414.36053120121,184.827349287667,445.673094778424,296.714522786515,381.069914367598,236.17127719745,284.723369057136,183.484070000236,401.451702248294,378.461488211625,530.188844156189,375.403570432909,417.473546093432,355.04302248082,392.309682794874,458.10241829083,459.443812483439,396.924977709238,521.5178964171,149.697625603601,591.976755627691,547.902295622291,424.467968288928,348.252308670434
"14850_yniC",678.558581855625,452.210552037044,967.148856790352,604.806326134397,1163.67514454605,349.554095337538,1274.91162265403,616.098983993347,1146.54439209572,763.819679023783,1029.11825258888,748.321578963896,780.981169348327,973.949123290974,968.283373602062,554.450747435802,880.286566120068,701.784651808969,788.882042471564,501.378919211669,759.388911867533,748.488128018007,904.234792131253,538.920290776024,1105.00556979919,1075.03973546091
"14851_ydjM",47.454071319153,177.856869838837,60.446803549397,155.547769202492,81.1192631882722,268.262445259041,50.7625361680594,256.707909997228,89.0785204535763,143.440315309631,38.5521079143203,124.720263160649,89.2797563183992,118.133990695671,96.3917198140104,294.734344689558,60.4409057614032,181.626509454514,55.1332574980127,62.6723649014586,139.779875058502,149.697625603601,48.6597131453926,224.550121156677,104.597934926004,134.109584705385
"14852_tcyP",145.826014783674,66.223302599567,226.098730833622,156.462756080154,86.4306435160757,170.712465164844,215.448367791626,369.659390396008,256.57892854573,132.682291661408,180.334653549631,98.9160707825839,193.006075147866,422.657166711177,90.3462460974522,87.5448548582844,102.712459484102,214.42018477269,107.203556246136,104.453941502431,241.54943321513,74.8488128018007,207.773989872351,143.712077540273,147.131535020395,248.75164905031
"14856_hypothetical_protein",183.235063706802,41.6260759197279,198.643884946682,55.8141995373649,109.124723098509,20.3229125196243,189.716206600443,30.8049491996674,180.343016869204,96.8222128340006,114.063261432452,38.706288567098,109.793875084116,49.8787960715054,132.328702462439,42.7997068196057,126.814661168097,41.8750007909018,114.350459995878,62.6723649014586,122.613925489914,0,142.396829265965,53.8920290776024,133.243012540594,37.8535118120037
"14857_chbF",92.8298621425766,30.2735097598021,174.649733919441,53.9842257820415,173.102713410688,77.2270675745723,219.191227601252,41.0732655995565,162.308715182283,59.1691300652226,192.123314647398,129.020961890327,176.82592513547,107.633191522722,135.015579669798,48.6360304768247,174.648261433257,53.478916672718,168.462731243928,104.453941502431,193.321289189098,74.8488128018007,287.778917007107,71.8560387701366,321.606098672899,65.9732634437779
"14858_chbR",216.833931721093,30.2735097598021,137.043516444053,23.7896588192047,104.779048284852,28.452077527474,154.159038408992,20.5366327997782,117.222960964982,48.4111064170003,125.851922530219,68.811179674841,110.66066883478,73.5055942106395,99.4144566722894,28.2088976765583,132.376707710558,59.5331336545351,111.968158745964,62.6723649014586,115.665803045485,74.8488128018007,101.498788156034,26.9460145388012,157.547926880246,67.0547923526923
"14859_chbA_1",87.6341609032533,39.7339815597402,83.0566766327592,22.874671941543,82.3263950809548,8.12916500784972,112.753651764998,71.8782147992239,103.83385819742,56.1807901629386,102.274600334684,55.9090834858083,91.8801375703914,39.3779968985569,61.4623161183411,10.6999267049014,108.645309129393,44.3975911999923,79.6369274971294,20.8907883004862,94.4127226272337,0,56.1228593333363,44.9100242313354,117.618424750817,48.6688009011476
"14860_chbC_1",140.630313544351,30.2735097598021,77.0581388759488,19.2147244308961,94.397714007781,32.5166600313989,70.1786214304969,30.8049491996674,72.6837007381941,38.8484187296916,95.2651261684444,81.7132758638737,60.0977000460422,84.006393383588,50.3789476379845,20.4271328002664,65.2613460982022,46.4156635272647,56.1542437479759,62.6723649014586,86.2384609279061,149.697625603601,35.8231017021295,26.9460145388012,122.392604353249,77.8700814418362
"14861_chbB",137.859272883379,62.4391138795918,223.56088793651,56.7291864150267,149.442928314109,60.9687375588729,275.100196007548,154.024745998337,189.63341470792,87.2595251466919,170.139054762372,86.0139745935512,189.249968894989,154.88678780099,215.621895890574,78.790369372456,276.989917814529,129.66114702725,165.399772494038,62.6723649014586,243.592998639962,224.546438405402,91.0503834929126,62.8740339238695,242.615127069029,78.9516103507506
"14862_osmE",152.407236353484,47.3023589996908,403.055594659529,52.154252026718,128.921686138504,101.614562598121,490.08070632297,400.464339595676,177.61054691664,18.5277073941606,173.325179383391,25.8041923780654,366.36482528068,63.004795037691,274.397334801556,14.5908091430474,353.746160100482,92.8313270545294,612.591749977919,62.6723649014586,344.953843711624,0,170.458258932633,242.514130849211,75.9528573114134,51.9133876278908
"14863_nadE",919.639119360227,709.535384995361,1315.52547266665,1625.93168160488,877.102033223193,646.268618124052,1344.38845787022,1078.17322198836,1098.99941492112,1051.2979776235,1171.21941068629,765.524373882606,1218.13415093324,968.698723704499,938.727724321111,531.105452806926,1082.3742571628,829.427726508947,1178.21813245753,1002.75783842334,1107.61246025889,1047.88337922521,1478.00147106036,781.434421625235,1128.00843515636,680.281683707152
"14864_cho",245.23709849606,177.856869838837,191.722495227286,101.563543420451,184.449753201905,170.712465164844,201.646572243628,20.5366327997782,227.614747048555,98.0175487949142,209.9656125251,116.118865701294,219.29881891801,141.760788834805,178.677334289385,87.5448548582844,101.970853278441,47.929217772719,194.327716242995,104.453941502431,248.497555659559,224.546438405402,251.955815304978,161.676087232807,235.236849501635,83.2777259864081
"14865_hypothetical_protein",15.2407236353484,13.2446605199134,45.9118851386641,0.91498687766172,6.03565946341311,0,82.8107732879864,30.8049491996674,8.74390384820381,2.98833990228397,9.87698632515645,0,14.1576312608465,5.25039958647425,7.38891232023773,0.972720609536494,7.04525895378319,1.51355424545428,9.18887624966878,0,11.0352532940923,0,4.47788771276619,0,7.81229389488824,3.24458672674317
"14866_spy",339.798861051745,5048.107752447,256.322132608321,108.883438441745,197.24535126434,877.949820847769,256.853754435619,462.074237995011,261.497374460345,198.425769511656,254.571357219355,597.797123425181,253.681637694351,895.19312949386,249.879580284403,453.287804044006,347.07170424953,203.82530505451,668.065336225919,104.453941502431,329.831459567868,299.395251207203,4841.19366919529,197.604106617876,225.688490296771,129.783469069727
"14869_astD",28.749546857589,7.56837743995052,19.610604204957,6.40490814363204,17.6241256331663,20.3229125196243,22.9250163339623,0,21.3132656299968,4.18367586319756,8.28392401464734,8.60139745935512,23.1145000177085,0,15.1136842913954,4.86360304768247,19.6525644500268,8.07228930908951,52.7509562480986,20.8907883004862,22.0705065881845,0,17.613025003547,26.9460145388012,17.3606530997516,12.9783469069727
"14871_astC",23.5538456182657,3.78418871997526,24.4555770085347,6.40490814363204,11.3470397912166,12.1937475117746,23.860731286369,20.5366327997782,21.8597596205095,2.39067192182718,12.7444984840728,8.60139745935512,32.3603000247919,10.5007991729485,48.0279300815452,7.78176487629195,16.6861396273812,8.07228930908951,114.690788745866,0,18.8008019084535,149.697625603601,35.8231017021295,8.98200484626707,11.2844245148386,6.48917345348635
"14872_xthA",348.804743199905,927.126236393939,375.831461763235,1372.48031649258,530.655180023281,837.303995808521,402.357429534849,2690.29889677095,352.488623880716,1075.80236482223,391.574715923138,748.321578963896,390.346119049053,1131.4611108852,438.296844450465,875.448548582844,324.823518079688,1020.640079518,356.324201237156,752.068378817503,229.288040666139,598.790502414406,536.45094798939,1562.86884325047,335.928637480194,746.25494715093
"14873_ydjZ_1",30.8278273533183,30.2735097598021,27.2241328962933,56.7291864150267,21.7283740682872,40.6458250392486,14.5035817623027,112.95148039878,16.6680667106385,32.2740709446669,18.1609103398038,25.8041923780654,15.8912187621746,23.6267981391341,12.4268070840362,36.9633831623868,20.3941706556882,31.2801210727219,11.5711774995829,83.5631532019448,20.0269411633526,449.092876810804,41.7936186524845,17.9640096925341,19.9647510647144,27.0382227228598
"14874_hypothetical_protein",84.5167401596593,24.5972266798392,57.9089606522849,28.3645932075133,75.8078828604687,44.7104075431734,29.942878477012,51.3415819994456,42.6265312599936,23.309051237815,56.0757933299205,12.9020961890327,31.2045750239065,68.2551946241653,62.4698950711008,43.7724274291422,63.4073305840487,20.6852413545419,66.7044349975956,20.8907883004862,39.2364561567724,74.8488128018007,99.4091072234095,17.9640096925341,40.3635184569226,24.875164905031
"14875_ydjZ_2",94.9081426383059,18.9209435998763,66.4453413062074,73.1989502129376,57.4594780916928,20.3229125196243,52.6339660728727,61.6098983993347,37.7080853453789,41.2390906515188,41.4196200732367,21.5034936483878,51.7186937896228,31.5023975188455,38.6238598557881,24.3180152384123,43.0131599283605,34.8117476454485,46.2847099983316,20.8907883004862,46.5932916861673,0,118.813287312063,62.8740339238695,47.741796024317,21.6305781782878
"14876_Carboxymuconolactone_decarboxylase_family_protein",51.6106323106116,18.9209435998763,71.9824530817247,28.3645932075133,76.0493092390052,77.2270675745723,85.8518468833079,41.0732655995565,61.2073269374267,26.8950591205557,68.8202918139933,81.7132758638737,54.0301437913937,70.8803944174024,48.0279300815452,35.9906625528503,61.9241181727259,60.5421698181713,62.2801612477551,0,55.993692640394,74.8488128018007,168.070052152491,44.9100242313354,69.8766287265004,60.5656188992059
"14877_hypothetical_protein",140.28393346173,47.3023589996908,174.419020928794,57.6441732926884,214.386624140434,77.2270675745723,193.926923886273,92.4148475990021,161.215727201258,38.8484187296916,210.921449911405,77.4125771341961,155.44501261909,89.2567929700623,102.773053181488,53.4996335245072,113.094946363362,69.1189772090789,148.723663744639,20.8907883004862,155.310972287224,0,437.340366613498,89.8200484626707,181.418824892405,123.294295616241
"14879_fbpC2",72.3934372679049,20.8130379598639,8.99780663521558,5.48992126597032,48.7681284643779,40.6458250392486,10.7607219526762,10.2683163998891,8.74390384820381,6.57434778502473,59.5805304130405,25.8041923780654,32.6492312750133,28.8771977256084,31.9066668373902,7.78176487629195,33.3722792547625,9.58584355454379,39.478134998577,20.8907883004862,37.6016038169069,0,69.5565224716349,35.9280193850683,25.1729469946399,2.16305781782878
"14880_ynjE",209.906330068662,62.4391138795918,82.133824670173,34.7695013511454,140.510152308257,101.614562598121,80.7054146450715,71.8782147992239,81.427604586398,43.0320945928892,46.5174194668658,8.60139745935512,108.349218833009,57.7543954512168,74.2249828532972,29.1816182860948,87.8803353708745,38.3433742181752,85.7628449969086,41.7815766009724,87.4646001828052,149.697625603601,111.648666971637,8.98200484626707,69.4426123990066,36.7719829030893
"14882_nudG",128.853390735218,37.8418871997526,112.357226444872,52.154252026718,116.126088076068,65.0333200627977,169.130477647498,82.146531199113,87.9855324725508,66.3411458307041,180.016041087529,107.517468241939,58.0751812944927,57.7543954512168,95.0482812103308,44.7451480386787,63.7781336868794,43.3885550363561,120.816706245645,62.6723649014586,106.674115176225,0,88.3636508652529,44.9100242313354,104.16391859851,85.4407838042369
"14883_hypothetical_protein",50.9178721453685,5.67628307996289,40.3747733631468,4.5749343883086,23.4183587180429,12.1937475117746,62.4589730731423,41.0732655995565,21.0400186347404,6.57434778502473,38.8707203764221,8.60139745935512,86.9683063166284,21.001598345897,31.9066668373902,5.83632365721896,28.9226420207941,6.55873506363523,51.0493124981599,0,40.871308496638,0,34.9275241595763,8.98200484626707,23.8708980121585,8.65223127131513
"14886_topB",688.949984334272,1184.45106935226,352.298736717287,759.439108459228,696.997954834946,947.047723414492,455.225324345823,1108.97817118803,516.98331502505,626.35604351872,953.288486608648,838.636252287124,1127.12080711351,1010.70192039629,830.916776375824,801.521782258071,1076.07060441467,1289.54821712705,884.17409246813,981.867050122852,1045.488071344,973.034566423409,969.014901042604,1257.48067847739,822.02692427324,1042.59386819347
"14888_ydjA",635.261071527931,393.555626877427,235.096537468838,142.737952915228,324.235626374552,191.035377684468,317.909155080151,246.439593597339,272.973748261113,98.615216775371,441.278260011022,249.440526321299,496.383887880291,464.660363402971,460.463581411178,210.107651659883,647.051414439561,323.396090445398,688.144732475195,250.689459605834,395.225553162489,74.8488128018007,371.366154312076,233.532126002944,510.837217460192,370.964415757636
"14889_sppA",842.39636093562,4071.78706269338,982.606627163671,3204.28404557134,856.097938290515,2751.72235515713,1163.56154331764,3029.15333796729,977.677749027288,3786.22665619379,875.865658317906,4769.47489121242,1008.08113202231,2559.5697984062,1006.57137380693,3760.53787646808,858.038379950226,2715.31631634498,1030.51545496285,2841.14720886612,979.685264664412,2619.70844806302,3580.51901512785,4113.75821959032,1509.50878702341,2346.91773234423
"14891_nicotinamidase-pyrazinamidase",259.438681883544,444.642174597093,287.929812326899,445.598609421258,254.704829356033,312.972852802214,449.611034631384,575.025718393791,429.817523538268,748.280311531906,259.669156612984,520.384546290985,205.141187657163,496.162760921817,214.950176588734,442.587877339105,246.584063382412,490.896093609006,198.07133249286,292.471036206807,201.904263973392,523.941689612605,287.778917007107,628.740339238695,228.726604589228,479.117306649075
"14892_hypothetical_protein",307.931893450562,249.756455518367,349.068754848235,369.654698575335,217.525167061408,101.614562598121,256.151968221314,256.707909997228,493.210826437746,901.880982509302,158.350393664605,137.622359349682,626.11401922968,244.143580771053,491.362669295809,169.25338605935,211.357768613496,191.212353009058,397.163651235684,250.689459605834,166.754938666283,0,602.425160290812,377.244203543217,124.562685990718,128.701940160813
"14895_yeaD",859.022604901455,482.484061796846,372.140053912891,608.466273645044,579.423308487659,1117.76018857934,328.669877032827,759.855413591795,530.372417792612,574.956597199436,531.126974323735,597.797123425181,505.051825386931,1194.46590592289,840.320846601582,599.19589547448,632.219290326334,467.183743763555,796.369274971294,355.143401108265,718.517603370895,673.639315216206,830.797433641888,592.812319853627,623.681462608578,836.021846590825
"14897_mipA_1",603.394103926748,7379.16800395176,918.929841745222,9863.55854119334,1219.44463798798,4141.80957149943,731.49516404388,9179.87486150088,972.759303112674,5464.47834531647,1064.16562342008,4627.55183313306,939.604425719852,2934.97336883911,1069.37712852895,4377.24274291422,1309.30575609518,7589.97002287141,619.057996227686,5431.60495812641,736.500979109416,3517.89420168463,1127.53212607453,6215.54735361681,1188.336704678,5313.55152949641
"14898_PrkA_AAA_domain_protein",1206.44182777087,47.3023589996908,2969.27618962114,68.624015824629,1024.85497688755,195.099960188393,4942.914236088,184.829695198004,1817.09251845485,70.5248216939017,1751.41270417371,167.727250457425,2162.07254540641,315.023975188455,1889.88225572626,99.2175021727224,2045.34991521411,124.111448127251,4225.1814310977,62.6723649014586,1659.3751249635,374.244064009004,874.979259074514,89.8200484626707,236.104882156622,58.4025610813771
"14899_hypothetical_protein",356.078724934958,20.8130379598639,636.537141193841,23.7896588192047,177.206961845809,24.3874950235491,1028.35073269488,71.8782147992239,417.521408751732,14.3440315309631,348.880646001494,21.5034936483878,332.27093775456,52.5039958647425,427.549335621029,26.2634564574853,300.721316395693,15.6400605363609,823.255246220325,83.5631532019448,366.615637214842,0,182.996344528378,8.98200484626707,12.5864734973199,3.24458672674317
"14900_yeaI",19.0509045441855,9.46047179993815,24.9170029898278,6.40490814363204,13.0370244409723,8.12916500784972,30.644664691317,10.2683163998891,14.7553377438439,22.7113832573582,7.96531155254552,0,13.001906259961,10.5007991729485,12.4268070840362,5.83632365721896,11.4948961877515,13.1174701272705,8.16788999970558,41.7815766009724,10.2178271241595,0,15.8218699184405,0,14.3225388072951,17.3044625426303
"14901_yeaJ",688.949984334272,331.116512997835,650.610633623281,404.42419992648,815.055453939306,361.747842849312,373.818123486447,215.634644397672,640.217709885673,365.772804039558,140.826708249005,146.223756809037,572.083875438286,588.044753685116,147.442386753835,231.507505069686,215.436602744633,360.730428499937,258.309521240689,250.689459605834,262.802513633382,299.395251207203,432.265427205696,359.280193850683,292.961021058309,643.509700804063
"14904_ripA_1",108.070585777925,66.223302599567,122.970024014613,84.1787927448783,90.7763183297332,85.356232582422,128.894734694013,61.6098983993347,96.1829423302419,56.7784581433954,70.7319665866042,55.9090834858083,70.7881563042324,26.2519979323713,69.1870880894987,70.0358838866276,58.5868902472497,43.3885550363561,82.699886247019,41.7815766009724,79.699051568444,224.546438405402,85.3783923900754,89.8200484626707,98.0876900135968,37.8535118120037
"14905_yeaN",35.3307684273985,414.368664837291,38.0676434566813,680.75023698032,98.984815199975,495.879065478833,32.0482371199269,51.3415819994456,21.5865126252531,218.746480847187,52.2524437846986,86.0139745935512,57.49731879405,47.2535962782683,44.3334739214264,135.208164725573,50.8000250878051,48.4337358545371,45.2637237483684,125.344729802917,122.613925489914,149.697625603601,97.3194262907853,224.550121156677,75.9528573114134,55.157974354634
