,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
b1448,374.989104480153,-2.38337216759859,0.265089034024715,-8.99083651787866,2.45355776892876e-19,1.70400229344712e-18
b2086,135.650470909549,-2.38950882823628,0.386984839227795,-6.17468331060307,6.62962218452272e-10,2.21000411698964e-09
b2111,19.9656999895346,-2.39876729130005,0.414501126280149,-5.78711887426523,7.1603908336028e-09,2.14407639746594e-08
b1428,97.0087993032353,-2.40004996958264,0.28246049875473,-8.49694020991829,1.94653635570737e-17,1.20376712160645e-16
b1678,540.333862161462,-2.41718432625974,0.368964852114008,-6.55125904923011,5.70539872729069e-11,2.0877824584141e-10
b0724,847.14969650224,-2.42501697336727,0.384089300314814,-6.31368010350623,2.72476883206084e-10,9.40027530748687e-10
b3090,114.861039811591,-2.43093416074872,0.334741221988561,-7.26212967231085,3.81042633585648e-13,1.66267451793211e-12
b3410,62.4492748610343,-2.43436448356707,0.38487373975383,-6.32509894056196,2.5307037659743e-10,8.77641449820891e-10
b4051,377.536819644762,-2.43773678315793,0.167848572717986,-14.5234287291424,8.60938575752315e-48,7.36796787571256e-46
b1227,535.120059640149,-2.43787953964052,0.580595046866673,-4.19893272048591,2.68175978801282e-05,5.48128560677814e-05
b1761,1696.575880757,-2.44130519949923,0.256764275779898,-9.50796286626712,1.94432652393561e-21,1.62210637358527e-20
b0220,1102.28975149456,-2.44580862444439,0.347474466873584,-7.03881538822306,1.93881039790546e-12,7.8769739443234e-12
b1489,229.688724063952,-2.44924935763612,0.291926037583204,-8.38996541011878,4.86285226754473e-17,2.89913417208903e-16
b1041,32.4760455399284,-2.45062149949236,0.412760555438405,-5.9371504064614,2.90018586520647e-09,9.03074307557836e-09
b0872,176.539294549175,-2.45082792395474,0.477227698998546,-5.13555254461918,2.81316264698105e-07,7.18317661447615e-07
b3544,4726.04587843301,-2.45328431839012,0.313797661084181,-7.81804526494542,5.36499005819082e-15,2.72147583640158e-14
b2551,6864.21983049836,-2.45794491222926,0.243267094071974,-10.1038939179421,5.30912726012582e-24,5.45934675236969e-23
b1415,336.214090131074,-2.45910624344709,0.391921703667195,-6.27448345023341,3.50796940448561e-10,1.19930964305417e-09
b1635,2733.96252091565,-2.46058099557095,0.308816185382752,-7.96778508393678,1.61543481992813e-15,8.5543883777831e-15
