"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"15298_psuK_2",25447.3776615922,6.49906082593091,0.492432709651643,12.1824986609333,3.85294028776409e-34,9.5822624956693e-31
"15297_psuG",36331.0474207537,5.98261485989158,0.520991966792568,10.5234153486948,6.73857375669234e-26,5.58627764429795e-23
"17066_fsaB",1167.32406284409,3.81425429097936,0.313956557261161,10.5564104788627,4.74459453828963e-26,5.58627764429795e-23
"15294_rihB",1641.45077458553,3.52310280348548,0.370262502855277,8.16475549150358,3.22086941360007e-16,1.33505037193723e-13
"15293_nupX",8040.88057646559,3.27460004537204,0.540585492916334,5.13258324858795,2.85792251473409e-07,3.94869627452427e-05
"17696_Fimbrial_protein",58.3810732089168,2.4134337517355,0.493534067069554,3.87700440437041,0.000105750444618837,0.0065750338941762
"15863_small_toxic_polypeptide",461.483652999469,2.3867233652557,0.446781436386528,4.22292246632965,2.41154796661354e-05,0.00199917326432262
"17402_fecD",3817.44782618063,2.36042314762105,0.410849590789752,4.52823415022726,5.94786519887647e-06,0.000616347531233574
"17065_gldA_1",3990.65944984893,2.31148231056131,0.331764188781698,5.46015022662158,4.75731864205612e-08,8.45103675913826e-06
"16097_hypothetical_protein",997.3519047211,2.23949226551924,0.252517325768712,6.88860560448232,5.63419013081875e-12,1.75152885691828e-09
"17216_phnC",8.47663538947907,2.23352736998108,0.538260820765375,3.22060849146722,0.00127918765296979,0.0467844072490568
"14879_fbpC2",110.107046557267,2.03244373807008,0.314616594352852,4.87082933823699,1.1113079820924e-06,0.000131610616736371
"16968_hypothetical_protein",5555.57565472116,1.8498189390946,0.201508855156331,6.69855891964353,2.10484856941387e-11,5.81639821348033e-09
"16439_rpsS",7152.28362198037,1.80176142881723,0.316884630976949,4.10799799537114,3.99103567514036e-05,0.00277185048529996
"15532_htrB_1",1155.04756933294,1.76652811067377,0.391954305207133,3.23131572698113,0.00123221747800833,0.0457391771314437
"16437_rpsC",26346.8776675344,1.74347601004772,0.304212820917178,4.08752006670441,4.36008973298789e-05,0.00285356399103707
"16438_rplV",12763.8264318216,1.71503215993811,0.295860879356915,4.10676856831869,4.01232880863685e-05,0.00277185048529996
"16251_tdcF",144.878230468006,1.71498474989337,0.314175026952182,3.86722255323715,0.000110081958304027,0.00667741049517353
"16424_rplO",15563.2210180052,1.71090152994303,0.286342884773899,4.2288514725944,2.34887344028157e-05,0.00199917326432262
"16654_oppF_1",1926.50055914922,1.69365281378204,0.365202450692114,3.26846879455461,0.00108131100571527,0.0440855814953093
