"","UR1","UTI1","UR3","UTI3","UR6","UTI6","UR7","UTI7","UR14","UTI14","UR17","UTI17","UR43","UTI43","UR54","UTI54","UR56","UTI56","UR57","UTI57","UR66","UTI66","UR68","UTI68","UR86","UTI86"
"14841_infC",2.7480435884651,2.54938314541611,2.63582561559906,2.60480538439737,2.7480435884651,2.84821777772748,2.63582561559906,2.84821777772748,2.45755063363548,2.52436572673771,2.47861256927773,2.7480435884651,2.5761058109601,2.79463443097075,2.63582561559906,2.66961064482022,2.63582561559906,2.60480538439737,2.47861256927773,2.84821777772748,2.66961064482022,2.91148756061042,2.52436572673771,2.84821777772748,2.54938314541611,2.79463443097075
"14846_pfkB",0.847202080645748,0.0105196172325792,0.603219150215175,0.29841336481367,0.770763168543238,0.796641148237891,0.567545349455485,0.125055495202547,0.624994876964101,-0.158451900724781,0.756014857539353,-0.524515468357772,0.753351017788748,-0.0656683305985076,0.732229048592956,-0.166573259750028,0.773462690251458,-0.0797314578706269,0.9634300848207,-0.231988735938929,0.748039303591388,-0.0917980250883111,0.831527924941135,-0.202241133701386,0.591244642576431,-0.196109602491126
"14848_Fructosamine_kinase",0.294226107913565,-0.857285770818294,-0.0325658747738837,-0.886589850523004,-0.297366062844941,-0.659472614392003,-0.0145273335016775,-0.865998822797809,-0.0155292965139752,-0.82870000905482,-0.174705620426267,-1.20911490152503,-0.0968296079914203,-0.559326008142903,0.105892725247542,-0.841478479784351,0.00951771707974597,-0.842906790407071,0.180812452965469,-1.51451180071342,0.290044003390697,-2.60480538439737,-0.405035197751038,-1.00075257464001,-0.11597310011836,-0.95866047502713
"14849_hypothetical_protein",0.203263788963743,0.01753327031675,0.0998497266794454,-0.137181554844144,0.188965439442314,0.0395834027034035,0.0596454115252887,-0.0455999654367152,-0.12101764609855,-0.13920447911609,0.108915661465241,0.205309738514596,0.317322112143617,0.161496157013121,0.136170303703044,0.182849551942429,0.100856633968864,0.287954856484827,0.200196456415549,0.284823487877094,0.258833914551479,-0.593632716736889,0.366182878703395,0.396350438595385,0.148314814297538,0.112947796720368
"14850_yniC",0.433477008727446,0.280652664124165,0.697305685408905,0.424689348635019,0.789779976331334,0.127075180495456,0.858733416219758,0.42359320736736,0.769415512326214,0.541838660022763,0.706276849678899,0.556984572829477,0.564018111042803,0.697305685408905,0.65325929620548,0.412659481327888,0.588859935475258,0.516485179314535,0.53604643468028,0.397434386622061,0.503932867289159,0.660718331275542,0.638448981429219,0.389856467398129,0.742748611451931,0.738794199752755
"14851_ydjM",-1.10171973807883,-0.131116115065583,-1.04296947590532,-0.208380277816562,-0.776167860311196,-0.0145273335016775,-1.09075728565605,-0.0115215279451597,-0.741429186339714,-0.253657472257563,-1.16454149797361,-0.304704099862884,-0.762698064384049,-0.456706950125119,-0.643370049430235,0.103877973597395,-0.93668451606905,-0.133137381388996,-0.974645348036539,-0.831527924941135,-0.572259352509111,-0.438986300532397,-0.863087193858408,-0.076716697676594,-0.629874071213262,-0.308904616831201
"14852_tcyP",-0.565193075500444,-0.49825353178379,-0.311006916354638,-0.20735654783551,-0.756014857539353,-0.260906427221613,-0.333166249740881,0.164541910706185,-0.182849551942429,-0.277527751079782,-0.39418393733994,-0.38122328838072,-0.366182878703395,0.225818065597849,-0.671976399423205,-0.419213711682226,-0.665711496764989,-0.0566347768217647,-0.632319295773981,-0.437883381074217,-0.237137707665462,-1.09622204448257,-0.226845907380209,-0.271286013137889,-0.462273930503877,-0.0415887536554626
"14856_hypothetical_protein",-0.430177748660167,-0.642138325655615,-0.403947944157293,-0.565193075500444,-0.621345227206366,-1.17847043356346,-0.406122930356237,-0.941355359862878,-0.372618429957136,-0.406122930356237,-0.639677795046933,-0.785681069286413,-0.65822792004545,-0.824470515563605,-0.502795704972079,-0.69093193935928,-0.560497875902701,-0.733539547423512,-0.611652966926838,-0.708850482913353,-0.644602750064054,-1.52725087036846,-0.402861167869164,-0.677007368917846,-0.497119596517209,-0.770763168543238
"14857_chbF",-0.792519967117327,-0.787045902067704,-0.488070930969551,-0.579354320143086,-0.38661565382576,-0.634768306910728,-0.320484446372369,-0.748039303591388,-0.422497574821769,-0.588859935475258,-0.35655781673343,-0.294226107913565,-0.417026980587173,-0.484687997358081,-0.494853640333854,-0.635994240711631,-0.390937647459089,-0.642138325655615,-0.424689348635019,-0.474572197978066,-0.374767034531571,-0.952334713331065,-0.0606490752287263,-0.580539645632512,-0.0255499502269241,-0.571079663121157
"14858_chbR",-0.322594449176129,-0.796641148237891,-0.631096211818246,-0.910592749839899,-0.642138325655615,-0.98273189536729,-0.526816040165083,-1.04469691838933,-0.612861343243203,-0.670721315048369,-0.594828023700982,-0.555815000067181,-0.654499936278231,-0.675748024161317,-0.640907575327439,-0.816055444823321,-0.542999283488544,-0.596024181135839,-0.617703835037156,-0.766724382413056,-0.671976399423205,-0.834362506336609,-0.531425577703665,-1.00572398675281,-0.430177748660167,-0.565193075500444
"14859_chbA_1",-0.824470515563605,-0.660718331275542,-0.900027689038753,-0.919730081151827,-0.773462690251458,-1.49279213496691,-0.702425144765402,-0.564018111042803,-0.671976399423205,-0.608033180449277,-0.701143558226538,-0.637221131103231,-0.749365248975693,-0.912110348050139,-0.865998822797809,-1.20496341388413,-0.634768306910728,-0.712719762993687,-0.778878722288344,-1.37264058387008,-0.766724382413056,-1.53371443872806,-0.798017884029101,-0.723090475358046,-0.569900767951198,-0.683320289018898
"14860_chbC_1",-0.578169808086175,-0.773462690251458,-0.933581941013918,-0.999100924499316,-0.710139061282596,-0.974645348036539,-0.939796133930897,-0.844336822693542,-0.850074310818038,-0.73616433277201,-0.737478628693464,-0.467855274422736,-0.95866047502713,-0.611652966926838,-0.942916877770303,-0.946046831848112,-0.892542323155843,-0.697305685408906,-0.9634300848207,-0.685853087753911,-0.811869518107825,-0.588859935475258,-0.987614816872691,-0.952334713331065,-0.545322728633131,-0.511911385301684
"14861_chbB",-0.594828023700982,-0.514196937707914,-0.323649988820013,-0.558154907988156,-0.453373554164021,-0.704991786284795,-0.172671467816683,-0.250554875120698,-0.345901865233953,-0.436780994014151,-0.419213711682226,-0.442298271896341,-0.376917370614978,-0.334225461093937,-0.269207792296944,-0.4544841246755,-0.126065273569426,-0.286910754708412,-0.432376732790781,-0.74274861145193,-0.231988735938929,-0.113956114962396,-0.575803213178732,-0.608033180449277,-0.179794185310024,-0.506209150232257
"14862_osmE",-0.54416063886132,-0.586478572428609,0.0827469429021428,-0.592438257329661,-0.552310830300176,-0.476815923993832,0.219655981888177,0.203263788963743,-0.38122328838072,-0.995805773822299,-0.413750615159676,-0.94448069821999,0.0777215389168072,-0.721789898287202,-0.132126680751538,-1.10355971913548,0.0355731702213114,-0.414842241814435,0.38122328838072,-0.840051883777967,-0.0215414372202768,-1.25843795329752,-0.316268707086794,-0.0295588738183828,-0.785681069286413,-0.654499936278231
"14863_nadE",0.616491857886215,0.518776128466956,0.907563827068429,0.965024832333535,0.605624410920639,0.466737844653618,0.90907724592716,0.740111050707903,0.742748611451931,0.712719762993687,0.799396134049049,0.575803213178732,0.813263243374537,0.692204436771386,0.638448981429219,0.396350438595385,0.721789898287201,0.620130516542448,0.793892195663167,0.795265920748074,0.750692513153458,0.919730081151827,0.971428520096626,0.58410053060417,0.760020709067418,0.482435788350433
"14864_cho",-0.247454687984821,-0.127075180495456,-0.434577809685047,-0.362970798010418,-0.348029877053067,-0.261943103404214,-0.373692516600284,-1.0326694965313,-0.251588804729625,-0.402861167869164,-0.314162948076509,-0.327875768882702,-0.280652664124165,-0.383378895758176,-0.364041073888599,-0.421402449212277,-0.675748024161317,-0.69093193935928,-0.329990851827826,-0.403947944157293,-0.218629784653732,-0.222735966544489,-0.133137381388996,-0.239199050345905,-0.196109602491126,-0.488070930969551
"14865_hypothetical_protein",-1.64718325930842,-1.10540344393322,-1.17646659603127,-2.11100150789255,-2.03385292145811,-2.26388587228724,-0.864542092174438,-0.9060524840774,-1.82802391046727,-1.74874139346501,-1.79194680917368,-2.01063042044174,-1.60219402997842,-1.76753729187679,-1.65896769498918,-1.89003710611616,-1.85532969187752,-2.1920305864606,-1.73957055992116,-1.89604845833917,-1.7869792192559,-1.12216905429282,-2.12039412501811,-2.38269877007496,-1.8609601802498,-1.8609601802498
"14866_spy",-0.0546279738510243,1.58437014213932,-0.227873988871864,-0.336345010586408,-0.322594449176129,0.664461653402273,-0.222735966544489,0.272325562544104,-0.170638029432981,-0.105892725247542,-0.206333035122841,0.433477008727446,-0.193046613891029,0.65325929620548,-0.177758208042901,0.305753722290618,0.020539365565132,-0.0817416989734845,0.44008975424611,-0.51763031429618,-0.0526213908573437,-0.0265521401126873,1.78205533907556,-0.135159191794492,-0.225818065597849,-0.325762151699919
"14869_astD",-1.34243054965433,-1.38039185324106,-1.55349988383315,-1.44278610196098,-1.46293483176041,-1.16454149797361,-1.44562869096381,-1.61313754609908,-1.38039185324106,-1.59858848344773,-1.87821529502161,-1.39880821026139,-1.37521516480702,-2.33421756662531,-1.4204537659949,-1.46002001822374,-1.45422731868847,-1.44562869096381,-0.994162246542563,-1.37521516480702,-1.45711755669697,-1.49585192655746,-1.31339832692035,-0.95707544453674,-1.43713563874057,-1.2132873333463
"14871_astC",-1.41498006674021,-1.62427773559839,-1.44848300933804,-1.4204537659949,-1.71290175423982,-1.38822695866899,-1.41498006674021,-0.992521400297686,-1.3498679206062,-1.80712106245615,-1.69577732858126,-1.44848300933804,-1.23233026315555,-1.44278610196098,-0.974645348036539,-1.35236370952656,-1.55016000158205,-1.44848300933804,-0.60923888859913,-1.92080579965011,-1.52725087036846,-0.424689348635019,-0.985984564327124,-1.4204537659949,-1.65896769498918,-1.47175470064142
"14872_xthA",-0.031563509746382,0.663212847139889,0.0315635097463821,0.874778120488007,0.297366062844941,0.633543326370393,0.0837522704548345,1.27407203064939,0.0165312751168442,0.721789898287201,0.0938103722413834,0.558154907988156,0.111939593299958,0.791149229275127,0.169621575292662,0.679529286120239,-0.0215414372202768,0.732229048592956,0.0325658747738836,0.620130516542448,-0.262980061172957,0.553478131379199,0.309955595355455,0.99088322195151,-0.00150277531061042,0.540678765980588
"14873_ydjZ_1",-1.30396298546211,-0.780236301481267,-1.41498006674021,-0.559326008142903,-1.35486795081936,-0.883625366128032,-1.64330548416271,-0.365111766935019,-1.52085048451788,-0.785681069286413,-1.49585192655746,-0.95866047502713,-1.53697039392964,-1.09805092186085,-1.50201387634077,-0.741429186339714,-1.43713563874057,-0.870380085938585,-1.65108596278654,-0.523366223402541,-1.49892578725124,0.324705889186379,-0.915151864626001,-1.18249236886784,-1.37264058387008,-0.901530819295148
"14874_hypothetical_protein",-0.841478479784351,-0.860182863490426,-1.07634144326116,-0.835782313570353,-0.824470515563605,-0.82870000905482,-1.31102854010497,-0.680791866265512,-1.06921672881986,-0.913630049859054,-0.974645348036539,-1.31102854010497,-1.23877817680227,-0.692204436771386,-0.854395855663118,-0.674489750196082,-0.903035989236267,-1.03780572364655,-0.871844223444196,-1.37007506941959,-1.21958587816004,-0.870380085938585,-0.540678765980588,-1.09439682640742,-1.03952389473493,-0.942916877770303
"14875_ydjZ_2",-0.77481456652483,-0.942916877770303,-1.01574213386638,-0.466737844653618,-0.950759219218324,-1.1430987290708,-1.0674440125374,-0.590051869585296,-1.12782818901588,-0.717895467775782,-1.13162110086797,-1.03609061082656,-1.03609061082656,-1.01072038038372,-1.06214588007863,-0.877719566800522,-1.09988347938638,-0.8202557195371,-1.05163808486155,-1.39614822515228,-1.13543036268585,-1.26510042176139,-0.464504730581609,-0.629874071213262,-0.977872293344177,-0.999100924499316
"14876_Carboxymuconolactone_decarboxylase_family_protein",-1.0674440125374,-0.95866047502713,-0.96982386998694,-0.838626995379804,-0.821659029426885,-0.626213276801704,-0.844336822693542,-0.772112226059141,-0.918201870765312,-0.851513058531672,-0.891051245835411,-0.489199815976052,-1.02078963388972,-0.679529286120239,-0.976257549947343,-0.746714672055826,-0.918201870765312,-0.586478572428609,-0.910592749839899,-1.90212911819126,-1.04469691838933,-0.961837783765397,-0.320484446372369,-0.75202110109347,-0.8202557195371,-0.600817374250467
"14877_hypothetical_protein",-0.582912748061848,-0.581725787340099,-0.489199815976052,-0.555815000067181,-0.274405545775003,-0.624994876964101,-0.390937647459089,-0.447829046540633,-0.425786000415653,-0.738794199752755,-0.311006916354638,-0.509628503871197,-0.485815023776193,-0.564018111042803,-0.626213276801704,-0.603219150215175,-0.617703835037156,-0.533734581631539,-0.486942667609247,-1.2174809951261,-0.510769611848831,-1.73503947793926,0.167589191560216,-0.457819208948832,-0.355490417839531,-0.343775418658402
"14879_fbpC2",-0.925864529457406,-0.912110348050139,-1.86665029128676,-1.51451180071342,-1.01072038038372,-0.858733416219758,-1.79695901661743,-1.4204537659949,-1.81747322636307,-1.41498006674021,-0.949186081534884,-0.971428520096626,-1.23019230722678,-1.01910424893407,-1.13543036268585,-1.34738051175087,-1.2132873333463,-1.3908576897579,-1.13543036268585,-1.24527800890579,-1.23877817680227,-2.10179151475154,-0.696028676266182,-0.844336822693542,-1.25402715827605,-1.97417972155241
"14880_ynjE",-0.337405351641558,-0.51763031429618,-0.903035989236267,-0.741429186339714,-0.497119596517209,-0.488070930969551,-0.87624789597026,-0.548813429393953,-0.782955783991547,-0.707563080470171,-1.07277227908674,-1.42874500291357,-0.664461653402273,-0.756014857539353,-0.777522577069992,-0.809086787077897,-0.74274861145193,-0.776167860311196,-0.73616433277201,-0.880668626913923,-0.798017884029101,-0.312058581214783,-0.494853640333854,-1.24964062646712,-0.824470515563605,-0.785681069286413
"14882_nudG",-0.622560855371705,-0.679529286120239,-0.746714672055826,-0.59722119196645,-0.596024181135839,-0.693478056023971,-0.466737844653618,-0.467855274422736,-0.746714672055826,-0.542999283488544,-0.395266956058169,-0.361900937750486,-0.979489590476129,-0.753351017788748,-0.648306747459764,-0.660718331275542,-0.89852658955953,-0.715305220189716,-0.588859935475258,-0.811869518107825,-0.707563080470171,-1.29696193430566,-0.587668837376156,-0.711428819871589,-0.633543326370393,-0.476815923993832
"14883_hypothetical_protein",-1.07277227908674,-1.54683732209777,-1.24527800890579,-1.65108596278654,-1.33506670210165,-1.37264058387008,-0.99088322195151,-0.737478628693464,-1.38299412710064,-1.38560580021369,-1.1625700287352,-1.37007506941959,-0.776167860311196,-1.18653352364626,-1.13925617179404,-1.42874500291357,-1.27859654103756,-1.55016000158205,-1.01239146152853,-1.81747322636307,-1.1905941491015,-1.75806170721004,-1.00406409210484,-1.3498679206062,-1.28086864381878,-1.36497091945518
"14886_topB",0.441193744078074,0.792519967117327,-0.020539365565132,0.545322728633131,0.472330858566116,0.701143558226538,0.174705620426267,0.770763168543238,0.262980061172957,0.426883164505126,0.648306747459764,0.626213276801704,0.770763168543238,0.725695306797071,0.560497875902701,0.622560855371705,0.716599742989856,0.867457393448666,0.605624410920639,0.769415512326214,0.711428819871589,0.877719566800522,0.683320289018898,0.864542092174438,0.545322728633131,0.725695306797071
"14888_ydjA",0.388775742868143,0.211452783034456,-0.280652664124165,-0.241261409917581,-0.0185352831202741,-0.205309738514596,-0.0847576826617121,-0.0305611764308685,-0.147301960566808,-0.399603685847428,0.164541910706185,0.00851582648074538,0.269207792296944,0.281694909615688,0.205309738514596,-0.062656586948454,0.421402449212277,0.120008494614416,0.457819208948832,0.0385807874214466,0.0726980970105267,-0.726999570221053,0.0737026345840336,-0.0646643512127207,0.262980061172957,0.144264301585617
