"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"16474_putative_transporter",2091.91313220747,5.1990194025781,0.481787914664491,8.71549342515621,2.8949500653461e-18,2.39315872068611e-16
"7904_epsG",265.120991602746,5.07025493850251,0.587842275743506,6.92405957593715,4.38881196176034e-12,1.20936151835174e-10
"7908_epsC",337.455065270744,5.0481204384626,0.510812798576018,7.92486102491453,2.28401630697104e-15,1.13287208825764e-13
"7903_epsH",215.330088862608,4.89255203746881,0.459158853524936,8.47757155848333,2.29942936435303e-17,1.42564620589888e-15
"7905_epsF_1",98.6454415628766,4.81195836572099,0.49089514734082,7.76532093741479,8.14387442017373e-15,3.36613476033848e-13
"7909_hypothetical_protein",551.572803323716,4.7275632562308,0.515525219298268,7.2306128132873,4.80819380191138e-13,1.70347437553432e-11
"7902_Bacterial_type_II_secretion_system_protein_I-J",41.9315654260337,3.97774984979747,0.418800529236201,7.11018645374739,1.15886288812321e-12,3.59247495318194e-11
"7910_pppA",284.117412417981,3.37273320408547,0.490977373820096,4.83267321592478,1.34711812914539e-06,2.38632354305755e-05
"16653_yhjV",650.244964731739,3.08526496332777,0.416119001784964,5.01122264155908,5.40852950401529e-07,1.03178101307369e-05
"15708_yfhL",432.875979888424,2.93847414782057,0.365346581028722,5.30584997500817,1.12149170047669e-07,2.3177495143185e-06
"19166_purR_2",1062.22592583718,2.41522350678456,0.442629769211917,3.19730755864952,0.00138716935976053,0.0181062105905585
"18731_ispE",3744.06933571712,2.31117704211942,0.355959126107867,3.68350449799141,0.000230049222641871,0.00316956706751023
"3215_ccp",170.118479606812,-1.89764338002235,0.296534614257927,-3.02711163170171,0.0024690275878732,0.0306159420896276
"2513_xdhA_1",301.837463246768,-2.86039373593007,0.412297802361177,-4.51225722105681,6.41413344480811e-06,9.73273818962847e-05
"1552_pchR",1311.54617669388,-2.93188915223854,0.428936573209299,-4.50390401029263,6.67163504934209e-06,9.73273818962847e-05
"16782_nlpA",498.75744557113,-2.97943638237688,0.361561163342706,-5.47469303416494,4.38270661847026e-08,9.8810112852784e-07
"16682_xylA_1",4562.89533982353,-4.23641890903607,0.682304803804581,-4.74336233746203,2.10199804329668e-06,3.47530343158384e-05
"18998_hypothetical_protein",344.808220560214,-4.45222794512185,0.612424325838022,-5.63698697042762,1.73051200511387e-08,4.2916697726824e-07
"1886_atoA",2907.45996314101,-10.3569023027841,0.691115386827125,-13.5388424004581,9.22308851039307e-42,1.14366297528874e-39
"1885_atoD",8588.16006575802,-12.1416574806912,0.679894813899373,-16.3873252934391,2.35584899452013e-60,5.84250550640993e-58
